System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J0106+0444,J010628.103+044434.631,39627899703134221,J010628+044439,16.61665,4.74414,01 06 27.995,+04 44 38.897,1.96122,0.00086,0,21.5,21.434,21.209,21.301,20.499,2.513,2.67,3.283,3.016,6.318,1920.981,1297.493,192.195,2.206,0.462,PSF,QSO,20211010,39627899703134249,J010628+044430,16.61754,4.74177,01 06 28.210,+04 44 30.365,1.95056,0.00058,0,20.1,19.947,19.639,19.651,19.315,9.124,10.499,13.95,13.789,18.797,935.851,670.693,122.903,1.628,0.409,REX,QSO,20211105,9.115,13.114,13.107,1081.219,76.46,76.501,New Discovery,,QP
J0107+0301,J010721.795+030127.019,39627857487465537,J010722+030123,16.84126,3.02313,01 07 21.903,+03 01 23.256,2.56376,0.00088,0,22.136,22.207,21.608,20.704,21.375,1.398,1.31,2.275,5.227,2.818,2103.484,1565.313,295.479,2.669,0.542,PSF,QSO,20211109,39627857487465506,J010722+030131,16.84037,3.02522,01 07 21.688,+03 01 30.783,2.56981,0.00055,0,22.27,22.276,21.806,21.172,21.52,1.236,1.229,1.895,3.398,2.467,2172.492,1576.108,296.928,2.724,0.544,PSF,QSO,20211222,8.19,13.703,13.71,508.613,65.747,65.712,New Discovery,,QP
J0108-0550,J010826.716-055012.440,39627646258120343,J010827-055018,17.1118,-5.83834,01 08 26.832,-05 50 18.020,1.76602,0.0006,0,21.546,21.162,20.585,19.354,19.116,2.408,3.428,5.833,18.125,22.577,2618.522,2227.039,390.001,2.603,0.564,PSF,QSO,20211106,39627646258120307,J010827-055007,17.11083,-5.83524,01 08 26.600,-05 50 06.859,1.76241,0.00169,0,23.193,22.716,22.18,21.458,21.902,0.528,0.82,1.343,2.61,1.735,3503.753,2865.228,350.427,3.038,0.64,PSF,QSO,20211110,11.684,13.013,13.012,392.092,98.769,98.779,New Discovery,,QP
J0108-0105,J010851.317-010509.527,39627760854899977,J010851-010509,17.21381,-1.08593,01 08 51.314,-01 05 09.350,1.75837,0.00024,0,19.612,19.576,19.346,18.405,18.219,14.294,14.784,18.264,43.439,51.585,1327.84,806.816,286.343,2.435,0.549,PSF,QSO,20211001,39627760854899979,J010851-010510,17.21383,-1.08603,01 08 51.319,-01 05 09.704,1.75797,0.00019,0,22.441,23.265,22.948,,20.642,1.056,0.494,0.662,-9.232,5.534,663.512,315.134,70.31,2.095,0.478,EXP,QSO,20211006,0.362,13.01,13.01,44.009,3.064,3.064,New Discovery,,Contaminant
J0109+2223,J010916.299+222345.268,39628315526431031,J010916+222346,17.31794,22.39604,01 09 16.306,+22 23 45.728,0.5765,5e-05,0,20.156,20.092,19.958,18.385,17.741,8.662,9.19,10.397,44.246,80.117,648.877,316.601,81.47,2.512,0.546,PSF,QSO,20211103,39628315526431029,J010916+222345,17.31788,22.39578,01 09 16.292,+22 23 44.808,0.5763,0.00016,0,22.723,24.087,23.481,22.139,,0.814,0.232,0.405,1.395,-11.389,785.039,336.336,70.469,2.523,0.546,EXP,QSO,20211205,0.941,16.766,16.769,37.767,6.173,6.172,New Discovery,,Contaminant
J0109-0716,J010938.129-071633.450,39627610233242452,J010938-071636,17.40831,-7.27676,01 09 37.996,-07 16 36.325,1.30662,0.00044,0,21.999,21.665,21.507,20.24,20.168,1.586,2.158,2.495,8.016,8.57,2071.108,870.259,197.238,2.957,0.635,PSF,QSO,20211027,39627610233242476,J010938-071631,17.40942,-7.27516,01 09 38.262,-07 16 30.574,1.30476,0.00069,0,22.677,22.012,22.111,20.795,20.07,0.85,1.567,1.43,4.808,9.377,2174.35,738.968,200.956,3.01,0.629,PSF,QSO,20211110,6.983,13.123,13.125,242.166,58.536,58.528,New Discovery,,QP
J0109+0045,J010938.464+004557.578,39627803137677771,J010938+004558,17.41012,0.766,01 09 38.428,+00 45 57.590,2.85162,0.00018,0,22.539,22.009,21.395,20.331,20.074,0.965,1.573,2.768,7.373,9.338,2723.071,1636.658,407.052,2.026,0.463,PSF,QSO,20211001,39627803137677789,J010938+004558,17.41041,0.76599,01 09 38.500,+00 45 57.567,2.84727,0.0001,0,19.66,19.231,19.165,18.895,18.45,13.677,20.297,21.586,27.664,41.675,1349.063,848.905,295.302,2.021,0.466,PSF,QSO,20211005,1.067,14.074,14.068,338.377,8.337,8.34,New Discovery,,LQC
J0109-0531,J010952.991-053131.233,39627652276949829,J010953-053130,17.47035,-5.52503,01 09 52.884,-05 31 30.097,1.69444,0.00151,0,22.477,22.342,21.941,20.073,19.263,1.022,1.157,1.673,9.353,19.723,2811.79,2579.611,272.177,2.758,0.604,PSF,QSO,20211106,39627652276949863,J010953-053132,17.47124,-5.52566,01 09 53.099,-05 31 32.368,1.68956,0.00057,0,22.515,22.311,21.916,20.03,19.685,0.986,1.19,1.713,9.73,13.367,2849.139,2559.921,304.572,2.796,0.603,PSF,QSO,20211110,3.931,12.993,12.992,543.911,33.278,33.28,New Discovery,,QP
J0110-0556,J011008.385-055647.929,39627640247686804,J011008-055653,17.53442,-5.94814,01 10 08.262,-05 56 53.308,0.85718,0.00015,0,22.53,21.999,21.08,19.171,18.858,0.972,1.586,3.697,21.462,28.618,2976.976,2529.93,323.16,2.437,0.569,PSF,QSO,20211106,39627640247686839,J011009-055643,17.53545,-5.94515,01 10 08.509,-05 56 42.550,0.85619,0.00023,0,23.248,22.726,21.59,19.869,19.862,0.502,0.812,2.311,11.28,11.354,2388.438,2151.281,335.028,2.756,0.595,EXP,QSO,20211110,11.373,14.325,14.33,160.321,87.33,87.299,New Discovery,,LQC
J0110+1243,J011037.840+124358.244,39628090837571515,J011038+124359,17.65712,12.73292,01 10 37.708,+12 43 58.512,2.19175,0.00071,0,21.549,21.057,20.663,20.351,19.873,2.4,3.776,5.428,7.237,11.237,1968.713,578.691,126.105,2.795,0.61,PSF,QSO,20211030,39628090837571544,J011038+124358,17.65821,12.73277,01 10 37.971,+12 43 57.977,2.19058,0.00077,0,23.269,22.263,21.026,19.659,19.273,0.493,1.244,3.885,13.694,19.53,2405.397,697.049,129.167,2.771,0.613,PSF,GALAXY,20211130,3.875,13.3,13.299,109.875,32.052,32.055,New Discovery,,QP
J0110+2606,J011039.824+260647.468,39637188907895304,J011040+260647,17.66682,26.11313,01 10 40.036,+26 06 47.265,1.02879,0.00093,0,22.955,22.092,21.511,19.996,19.754,0.658,1.457,2.486,10.04,12.545,1187.253,377.438,50.203,2.645,0.621,PSF,QSO,20211107,39637188907895287,J011040+260648,17.66505,26.11324,01 10 39.613,+26 06 47.671,1.03156,0.00011,0,21.543,20.741,20.008,18.223,17.88,2.415,5.055,9.927,51.362,70.494,970.7,301.902,19.055,2.035,0.521,PSF,QSO,20211112,5.708,13.646,13.638,408.088,46.013,46.04,New Discovery,,QP
J0111-0513,J011132.398-051341.898,39627658299967680,J011132-051343,17.88379,-5.22866,01 11 32.109,-05 13 43.187,1.40563,0.00062,0,22.034,21.5,21.341,20.106,19.901,1.537,2.512,2.909,9.074,10.951,2866.538,1943.325,353.317,2.982,0.626,PSF,QSO,20211024,39627658299967747,J011133-051341,17.88619,-5.22795,01 11 32.687,-05 13 40.608,1.41071,0.00028,0,20.426,20.021,20.003,19.274,18.677,6.753,9.805,9.968,19.514,33.818,1689.803,1236.129,309.092,2.758,0.584,PSF,QSO,20211106,9.003,13.041,13.038,631.822,75.939,75.957,New Discovery,,QP
J0112+2521,J011216.868+252123.981,39628376440309697,J011217+252126,18.06945,25.35712,01 12 16.668,+25 21 25.622,1.70903,0.00122,0,22.615,22.258,21.787,20.288,19.906,0.9,1.25,1.929,7.667,10.905,1047.526,599.155,48.768,3.12,0.679,PSF,QSO,20211104,39628376440309729,J011217+252122,18.07112,25.35621,01 12 17.068,+25 21 22.341,1.71415,0.0009,0,22.835,22.536,22.052,19.451,18.668,0.735,0.967,1.511,16.584,34.118,1073.274,611.274,49.096,2.921,0.621,PSF,QSO,20211112,6.339,12.996,12.997,565.063,53.656,53.651,New Discovery,,QP
J0112+0457,J011227.186+045738.787,39627905751319987,J011228+045735,18.11482,4.95985,01 12 27.556,+04 57 35.449,1.88169,0.00111,0,22.841,22.566,22.071,21.751,20.656,0.73,0.941,1.485,1.994,5.465,1293.952,894.471,133.414,2.669,0.591,PSF,QSO,20211105,39627905751319922,J011227+045742,18.11173,4.9617,01 12 26.816,+04 57 42.124,1.87688,0.00182,0,23.357,23.46,23.026,20.309,20.245,0.454,0.413,0.616,7.525,7.981,837.254,541.041,68.546,2.649,0.594,REX,QSO,20211126,12.921,13.065,13.063,500.661,108.781,108.803,New Discovery,,QP
J0114+2650,J011409.900+265023.610,39628409109743014,J011409+265022,18.53943,26.83948,01 14 09.463,+26 50 22.122,1.87547,0.00089,0,21.796,21.632,21.442,20.588,19.815,1.912,2.225,2.649,5.816,11.86,1521.23,399.797,58.199,3.402,0.724,PSF,QSO,20211104,39628409109743064,J011410+265025,18.54307,26.8403,01 14 10.338,+26 50 25.097,1.87989,0.00058,0,21.424,21.438,20.927,20.023,19.757,2.695,2.66,4.258,9.793,12.511,1396.854,393.972,55.567,3.264,0.712,PSF,QSO,20211107,12.079,13.062,13.064,460.089,101.72,101.701,New Discovery,,QP
J0114+2602,J011449.871+260253.579,39628392831649376,J011450+260254,18.70779,26.04835,01 14 49.869,+26 02 54.065,1.46364,0.00039,0,21.366,20.839,20.784,19.601,18.555,2.841,4.617,4.859,14.439,37.857,1221.649,462.217,77.074,2.69,0.622,PSF,QSO,20211104,39628392831649377,J011450+260253,18.7078,26.04808,01 14 49.873,+26 02 53.092,1.46648,0.00059,0,23.842,27.098,25.017,20.137,,0.291,0.014,0.098,8.811,-9.108,1454.902,605.08,78.994,2.678,0.621,PSF,QSO,20211112,0.974,13.011,13.01,345.707,8.234,8.235,New Discovery,,Contaminant
J0114+0901,J011457.437+090120.091,39628001775714838,J011457+090121,18.73925,9.02238,01 14 57.419,+09 01 20.563,1.44678,0.00015,2,19.755,19.247,19.272,19.045,18.447,12.537,20.015,19.546,24.104,41.807,584.205,252.371,94.757,2.57,0.542,PSF,QSO,20211013,39628001775714844,J011457+090120,18.73939,9.02212,01 14 57.454,+09 01 19.619,1.44533,0.00041,0,22.85,23.98,23.728,24.46,,0.724,0.256,0.323,0.164,-0.029,976.438,469.012,104.014,2.593,0.547,PSF,QSO,20211129,1.08,13.019,13.019,177.006,9.121,9.121,New Discovery,,Contaminant
J0115+1945,J011500.048+194537.789,39628253433958228,J011500+194538,18.75017,19.76063,01 15 00.040,+19 45 38.286,1.56044,0.00024,0,20.759,20.375,20.163,19.633,19.131,4.97,7.079,8.61,14.015,22.266,724.722,200.53,24.941,3.058,0.613,PSF,QSO,20211102,39628253433958229,J011500+194537,18.75024,19.76036,01 15 00.057,+19 45 37.292,1.56214,0.00043,0,23.387,26.415,24.059,,,0.442,0.027,0.238,-2.234,-3.573,918.291,243.226,42.459,3.081,0.614,PSF,QSO,20211204,1.022,12.986,12.986,198.984,8.661,8.661,New Discovery,,Contaminant
J0115+2701,J011519.664+270156.898,39628414516200584,J011520+270158,18.83202,27.03266,01 15 19.684,+27 01 57.580,1.88564,0.00027,0,19.468,19.082,18.62,18.37,18.023,16.325,23.283,35.639,44.892,61.763,606.834,212.955,61.694,2.397,0.565,PSF,QSO,20211104,39628414516200581,J011520+270156,18.83185,27.03228,01 15 19.643,+27 01 56.216,1.8865,0.00106,0,22.109,22.656,22.12,20.894,20.288,1.434,0.867,1.419,4.391,7.667,840.31,239.085,46.973,2.404,0.564,SER,QSO,20211112,1.473,13.068,13.068,88.996,12.396,12.396,New Discovery,,QPC
J0115+1747,J011539.956+174742.376,39628207573435456,J011540+174742,18.91611,17.79497,01 15 39.866,+17 47 41.895,2.35699,0.00053,0,22.869,22.903,22.589,21.419,20.955,0.712,0.69,0.921,2.706,4.15,1664.262,581.37,143.045,3.286,0.643,PSF,QSO,20211101,39628207573435469,J011540+174743,18.91685,17.79524,01 15 40.045,+17 47 42.858,2.35699,0.00061,0,22.187,22.057,22.006,21.391,20.473,1.334,1.504,1.577,2.778,6.471,1547.581,658.171,141.63,3.272,0.651,PSF,QSO,20211204,2.725,13.466,13.466,0.45,22.262,22.262,New Discovery,,QP
J0117-0532,J011711.754-053240.232,39627652306312837,J011712-053240,19.29883,-5.54437,01 17 11.718,-05 32 39.744,1.65165,0.00055,0,20.939,20.854,20.603,19.891,19.372,4.209,4.556,5.741,11.059,17.826,1547.666,1025.063,238.354,2.786,0.62,PSF,QSO,20211024,39627652306312854,J011712-053241,19.29913,-5.54464,01 17 11.791,-05 32 40.720,1.64802,0.00136,0,23.069,22.989,22.062,19.991,19.806,0.592,0.637,1.496,10.086,11.955,879.498,469.717,61.743,2.501,0.567,EXP,QSO,20211110,1.456,12.986,12.985,410.755,12.334,12.335,New Discovery,,Contaminant
J0117+0742,J011726.161+074216.926,39627971870330632,J011726+074217,19.35903,7.70484,01 17 26.166,+07 42 17.441,0.85897,1e-05,0,18.665,18.652,18.598,18.007,17.429,34.207,34.609,36.36,62.692,106.806,301.154,173.505,75.122,1.748,0.411,PSF,QSO,20211013,39627971870330631,J011726+074216,19.35898,7.70456,01 17 26.156,+07 42 16.411,0.85899,3e-05,0,21.943,21.728,20.888,18.786,19.174,1.67,2.036,4.413,30.599,21.402,197.952,83.75,15.448,1.372,0.33,EXP,QSO,20211129,1.041,14.316,14.316,2.496,8.001,8.001,New Discovery,,Contaminant
J0118-0500,J011800.247-050017.241,39627664348158253,J011800-050016,19.50139,-5.00442,01 18 00.333,-05 00 15.913,2.56378,0.00038,0,21.693,21.166,20.601,20.396,20.23,2.104,3.416,5.75,6.943,8.093,1987.408,1815.587,384.386,2.932,0.62,PSF,QSO,20211024,39627664348158232,J011800-050019,19.50067,-5.00516,01 18 00.161,-05 00 18.568,2.56847,0.00125,0,23.116,22.985,22.672,21.24,20.94,0.567,0.64,0.853,3.193,4.206,2399.933,2332.945,437.73,3.003,0.622,PSF,QSO,20211110,3.699,13.703,13.709,394.039,29.691,29.678,New Discovery,,QP
J0118-0104,J011812.081-010442.079,39627760896837291,J011812-010443,19.55014,-1.0785,01 18 12.034,-01 04 42.586,0.74032,2e-05,0,20.101,19.723,19.268,18.88,18.894,9.114,12.903,19.623,28.046,27.7,1738.189,1141.555,251.673,2.03,0.477,PSF,QSO,20211001,39627760896837306,J011812-010442,19.55053,-1.07821,01 18 12.128,-01 04 41.571,0.73974,8e-05,0,20.422,20.418,20.373,18.763,18.48,6.781,6.807,7.093,31.246,40.551,1968.38,1485.172,304.376,2.036,0.477,PSF,QSO,20211008,1.739,15.063,15.067,100.204,12.697,12.693,Lensed Quasar Candidate,SLED,QPC
J0118+0516,J011831.489+051600.794,39627911799506764,J011832+051601,19.63129,5.26701,01 18 31.509,+05 16 01.248,1.22633,0.00027,0,20.744,20.428,20.351,18.821,18.548,5.041,6.743,7.235,29.608,38.095,718.982,399.476,77.03,2.402,0.539,PSF,QSO,20211010,39627911799506758,J011831+051600,19.63112,5.26676,01 18 31.469,+05 16 00.341,1.22648,0.00063,0,23.567,24.126,22.698,,20.678,0.374,0.224,0.834,-0.127,5.354,999.742,540.673,82.537,2.462,0.548,PSF,QSO,20211109,1.087,13.223,13.223,20.293,9.039,9.039,New Discovery,,Contaminant
J0119+0510,J011950.869+051037.811,39627911803702583,J011951+051040,19.96089,5.17766,01 19 50.612,+05 10 39.585,1.91037,0.00109,0,23.152,22.926,22.841,20.973,20.139,0.548,0.676,0.731,4.081,8.795,1071.707,535.397,97.441,2.747,0.578,PSF,QSO,20211010,39627911803702623,J011951+051036,19.96302,5.17668,01 19 51.125,+05 10 36.037,1.91649,0.00039,0,20.406,20.148,19.883,19.469,19.31,6.878,8.727,11.14,16.301,18.886,597.264,341.873,83.226,2.583,0.581,PSF,QSO,20211109,8.434,13.082,13.086,629.153,70.919,70.899,New Discovery,,QP
J0122+0358,J012223.809+035837.808,39627881684404457,J012224+035837,20.59903,3.97701,01 22 23.767,+03 58 37.231,1.70198,0.00065,0,20.578,20.495,20.25,19.875,19.496,5.872,6.341,7.946,11.22,15.904,1681.106,1590.782,283.902,2.658,0.572,PSF,QSO,20211010,39627881684404465,J012224+035838,20.59938,3.97733,01 22 23.851,+03 58 38.385,1.70356,0.00052,0,21.051,21.011,20.824,19.999,19.387,3.799,3.943,4.681,10.012,17.586,1990.481,1854.157,300.109,2.627,0.566,PSF,QSO,20211109,1.706,12.994,12.995,175.114,14.44,14.439,Lensed Quasar Candidate,SLED,QPC
J0122+0549,J012239.064+054912.850,39627923853936171,J012239+054914,20.66291,5.82065,01 22 39.099,+05 49 14.340,2.37363,0.00031,2,21.096,21.172,20.93,20.473,20.212,3.643,3.399,4.245,6.471,8.228,1489.963,536.485,154.094,2.63,0.56,PSF,QSO,20211109,39627923853936165,J012239+054911,20.66262,5.81982,01 22 39.028,+05 49 11.359,2.38055,0.00075,0,21.835,21.9,21.651,20.811,19.87,1.845,1.738,2.187,4.738,11.273,1702.889,613.099,156.266,2.624,0.558,PSF,QSO,20211110,3.161,13.484,13.492,614.846,25.785,25.771,New Discovery,,QP
J0124+0707,J012409.487+070719.312,39627953906125928,J012410+070722,21.03976,7.12273,01 24 09.542,+07 07 21.833,1.96319,0.00036,0,20.709,20.586,20.214,19.707,19.188,5.205,5.827,8.208,13.094,21.123,717.918,405.998,100.439,2.573,0.569,PSF,QSO,20211013,39627953906125913,J012409+070717,21.0393,7.12133,01 24 09.433,+07 07 16.791,1.95452,0.00027,0,19.477,19.475,19.343,18.981,18.312,16.19,16.214,18.323,25.571,47.349,423.07,268.358,89.997,2.433,0.527,PSF,QSO,20211105,5.296,13.115,13.109,878.622,44.42,44.439,New Discovery,,QP
J0126+0258,J012618.202+025851.806,39627857567156706,J012618+025852,21.57574,2.98117,01 26 18.177,+02 58 52.225,0.25273,2e-05,0,18.236,17.924,17.766,15.831,15.417,50.754,67.697,78.286,465.027,681.352,516.223,383.909,135.584,0.616,0.174,PSF,QSO,20211008,39627857567156713,J012618+025851,21.57594,2.98094,01 26 18.227,+02 58 51.386,0.25384,5e-05,0,19.653,18.592,17.814,17.612,17.93,13.77,36.587,74.889,90.18,67.289,159.201,87.496,14.851,0.382,0.109,DEV,QSO,20220124,1.123,27.909,27.819,265.967,4.425,4.439,New Discovery,,LQC
J0127-0056,J012716.576-005642.051,39627760934586958,J012717-005637,21.81951,-0.94362,01 27 16.681,-00 56 37.017,1.42024,0.00074,0,21.516,21.246,21.059,19.508,19.27,2.475,3.174,3.769,15.734,19.582,2802.797,1918.864,321.189,2.672,0.573,PSF,QSO,20211001,39627760934586929,J012716-005647,21.81863,-0.94641,01 27 16.471,-00 56 47.084,1.42414,0.00021,0,20.73,20.295,20.24,19.753,19.359,5.107,7.62,8.013,12.557,18.045,2160.814,1434.044,296.968,2.697,0.574,PSF,QSO,20211007,10.552,13.032,13.03,482.743,89.065,89.08,New Discovery,,QP
J0128-0522,J012817.495-052211.431,39627658371269070,J012817-052215,22.07208,-5.37094,01 28 17.299,-05 22 15.373,1.19146,0.0007,4,23.498,22.478,22.265,19.863,19.543,0.399,1.02,1.242,11.343,15.239,3050.46,2188.84,239.516,2.971,0.627,PSF,QSO,20211106,39627658371269132,J012818-052207,22.07372,-5.36875,01 28 17.692,-05 22 07.489,1.19622,0.00048,0,21.427,21.205,21.055,19.45,19.328,2.686,3.296,3.783,16.594,18.573,2548.003,1962.958,270.347,2.808,0.629,PSF,QSO,20211110,9.835,13.278,13.27,649.856,81.48,81.528,New Discovery,,QP
J0130+0725,J013020.624+072516.272,39627965927001231,J013021+072517,22.58601,7.42146,01 30 20.642,+07 25 17.266,1.54539,0.00027,0,19.113,18.862,18.915,18.534,17.842,22.638,28.529,27.156,38.586,72.976,473.303,130.513,59.388,2.119,0.437,PSF,QSO,20211013,39627965927001229,J013021+072515,22.58586,7.42091,01 30 20.607,+07 25 15.277,1.55305,0.00039,0,19.818,19.452,19.386,19.052,18.216,11.827,16.561,17.608,23.941,51.729,700.279,162.81,63.136,2.171,0.438,PSF,QSO,20211105,2.059,12.988,12.987,899.739,17.44,17.441,Lensed Quasar Candidate,SLED,QP
J0130+2154,J013056.816+215409.485,39628304403138823,J013057+215409,22.73657,21.90243,01 30 56.777,+21 54 08.747,3.24772,0.00013,0,19.781,19.4,19.313,19.224,19.367,12.229,17.383,18.834,20.437,17.919,410.444,230.481,49.788,2.547,0.611,PSF,QSO,20211104,39628304403138829,J013057+215410,22.73689,21.90284,01 30 56.854,+21 54 10.222,3.24214,0.0007,4,23.517,22.981,21.624,19.673,19.772,0.392,0.642,2.241,13.509,12.341,797.292,359.932,52.842,2.584,0.615,PSF,GALAXY,20211205,1.826,14.64,14.631,394.089,13.723,13.73,New Discovery,,Contaminant
J0131+2538,J013109.797+253805.695,39628387441968519,J013110+253806,22.79086,25.63504,01 31 09.806,+25 38 06.127,1.11342,0.00022,0,19.74,19.463,19.562,18.449,17.383,12.701,16.405,14.974,41.732,111.363,432.035,185.321,72.862,2.227,0.504,PSF,QSO,20211104,39628387441968518,J013110+253805,22.79078,25.6348,01 31 09.788,+25 38 05.263,1.11302,0.00035,0,22.56,23.942,23.43,19.565,,0.946,0.265,0.425,14.933,-16.277,684.131,326.799,79.143,2.263,0.51,PSF,QSO,20211205,0.897,13.429,13.429,56.063,7.349,7.348,New Discovery,,Contaminant
J0131-1354,J013123.146-135459.844,39627450023418433,J013123-135460,22.84644,-13.91664,01 31 23.145,-13 54 59.914,0.2096,2e-05,0,17.427,17.239,17.076,15.463,15.124,106.945,127.186,147.823,653.121,891.671,245.685,241.216,119.808,0.454,0.143,PSF,QSO,20211029,39627450023418434,J013123-135460,22.84644,-13.9166,01 31 23.146,-13 54 59.774,0.20956,2e-05,0,18.304,17.472,16.847,16.685,16.932,47.673,102.578,182.516,211.78,168.736,104.798,69.753,11.539,0.369,0.113,SER,QSO,20211216,0.141,32.141,32.146,9.928,0.482,0.482,New Discovery,,Contaminant
J0132+1858,J013220.495+185833.918,39628236367333855,J013220+185834,23.08456,18.97614,01 32 20.295,+18 58 34.108,1.7787,0.0006,0,22.734,22.486,21.59,20.823,20.631,0.806,1.013,2.312,4.686,5.593,371.819,157.43,72.556,2.952,0.654,PSF,QSO,20211103,39628236367333884,J013221+185834,23.08623,18.97604,01 32 20.696,+18 58 33.728,1.77876,0.00168,0,23.012,22.902,22.244,22.204,22.014,0.624,0.691,1.266,1.313,1.565,1283.795,276.646,73.451,3.021,0.657,PSF,QSO,20211202,5.708,13.017,13.018,6.324,48.234,48.234,New Discovery,,QP
J0132-0122,J013234.674-012250.183,39627748875965364,J013235-012251,23.14506,-1.3809,01 32 34.814,-01 22 51.224,1.43962,0.0006,2,20.874,20.612,20.667,18.999,18.378,4.47,5.691,5.409,25.131,44.53,1578.296,933.088,219.792,2.35,0.519,PSF,QSO,20211007,39627748875965320,J013235-012249,23.1439,-1.38032,01 32 34.535,-01 22 49.141,1.44656,0.00025,0,20.218,19.511,19.266,18.365,17.874,8.179,15.69,19.653,45.097,70.881,1197.654,596.085,184.6,2.188,0.492,PSF,QSO,20211008,4.67,13.022,13.019,852.475,39.445,39.455,New Discovery,,QP
J0133+0816,J013304.696+081644.029,39627983916368948,J013305+081644,23.26938,8.279,01 33 04.650,+08 16 44.411,1.27895,0.00063,0,20.821,20.396,20.456,18.921,18.326,4.695,6.943,6.572,27.007,46.727,1368.637,388.057,160.268,2.169,0.46,PSF,QSO,20211013,39627983916368957,J013305+081644,23.26975,8.27879,01 33 04.741,+08 16 43.648,1.27933,0.00038,0,20.758,20.284,20.348,19.08,18.598,4.976,7.698,7.255,23.335,36.384,1343.841,375.307,159.223,2.184,0.462,PSF,QSO,20211105,1.548,13.154,13.153,49.228,12.944,12.944,Lensed Quasar Candidate,SLED,QPC
J0134+2430,J013458.936+243049.078,39628360044775764,J013459+243051,23.74524,24.51405,01 34 58.857,+24 30 50.591,2.10136,0.00023,0,20.054,19.894,19.518,19.098,18.644,9.515,11.029,15.582,22.947,34.867,882.804,316.038,94.877,2.642,0.572,PSF,QSO,20211107,39628360044775773,J013459+243048,23.7459,24.51321,01 34 59.015,+24 30 47.564,2.10159,0.00034,0,19.868,19.637,19.268,19.05,18.448,11.296,13.968,19.624,23.991,41.754,805.022,291.193,92.595,2.621,0.57,PSF,QSO,20211205,3.716,13.22,13.22,22.114,30.92,30.92,QUASAR PAIR,NED,QP
J0137+0932,J013731.855+093223.851,39628013804979942,J013732+093226,24.38227,9.54054,01 37 31.744,+09 32 25.926,1.40995,0.0007,0,23.332,22.558,22.009,20.08,20.227,0.465,0.948,1.572,9.289,8.113,1059.587,389.836,64.452,2.608,0.585,PSF,QSO,20211030,39628013804979968,J013732+093222,24.38319,9.53938,01 37 31.967,+09 32 21.776,1.40854,0.00038,0,21.654,20.82,20.541,19.671,18.709,2.18,4.7,6.073,13.543,32.849,805.777,281.849,60.022,2.465,0.542,PSF,QSO,20211108,5.3,13.039,13.039,175.615,44.712,44.709,New Discovery,,QP
J0138+3048,J013846.100+304828.455,39628494149255435,J013846+304828,24.69208,30.8079,01 38 46.100,+30 48 28.455,0.7745,4e-05,0,21.541,20.951,20.482,19.005,18.58,2.419,4.164,6.414,25.002,36.962,1476.555,347.586,78.764,2.907,0.67,PSF,QSO,20201216,39637290242277642,J013846+304828,24.69208,30.8079,01 38 46.100,+30 48 28.455,0.7745,6e-05,0,21.541,20.951,20.482,19.005,18.58,2.419,4.164,6.414,25.005,36.967,1476.555,347.586,78.764,2.907,0.67,PSF,QSO,20220106,0.0,14.817,14.817,0.899,0.0,0.0,New Discovery,,Contaminant
