System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J0050+2957,J005052.936+295731.760,39628478290592600,J005053+295731,12.72058986,29.95865333,00 50 52.942,+29 57 31.152,0.44564701,2.04e-05,0,22.840961,23.106737,22.180569,20.614784,20.33501,0.7304925,0.57188004,1.3420608,5.676577,7.345069,1187.8136,451.57605,50.128105,2.5017202,0.5924221,PSF,QSO,20211112,39628478290592599,J005053+295732,12.72053955,29.95899133,00 50 52.929,+29 57 32.369,0.44579334,2.27e-05,0,20.609161,20.197163,19.458292,18.21714,17.874775,5.7060466,8.339397,16.469595,51.658787,70.80929,950.8623,358.7148,48.37303,2.4324706,0.5815948,PSF,QSO,20211112,1.226899181,19.20555646,19.20194134,30.34389457,7.027076272,7.02839925,New Discovery,,UT
J0052+2112,J005210.285+211253.103,39628287365877973,J005210+211254,13.0428772,21.21489717,00 52 10.291,+21 12 53.630,0.573418936,3.68e-05,0,19.859426,19.657007,19.74554,18.076357,17.80184,11.38229,13.715042,12.641063,58.810772,75.72938,701.463,359.48843,137.52,2.3495653,0.57720035,PSF,QSO,20211103,39628287365877971,J005210+211253,13.04283324,21.21460429,00 52 10.280,+21 12 52.575,0.573679162,0.000120202,0,22.55474,23.407852,22.360018,,,0.9508313,0.43337065,1.1376077,-8.808529,-15.582929,852.3059,389.5582,111.45809,2.387559,0.5796091,EXP,QSO,20211205,1.064636783,16.80967504,16.80600389,49.57820477,6.966823924,6.968345778,New Discovery,,UT
J0055+0136,J005507.533+013639.124,39627821198345323,J005508+013639,13.78126512,1.61086831,00 55 07.504,+01 36 39.126,1.562248283,0.000207636,0,22.493958,21.219898,20.459873,18.76637,18.02209,1.0055815,3.2511787,6.5471253,31.149559,61.82496,2528.5276,1645.6107,332.4195,1.7671937,0.41223556,PSF,GALAXY,20211002,39627821198345331,J005508+013639,13.78151017,1.610867052,00 55 07.562,+01 36 39.121,1.561794406,0.000479201,0,20.106115,19.101881,18.397837,18.251074,18.709385,9.068877,22.869038,43.73861,50.069218,32.828117,885.3467,510.38174,85.266335,1.4806747,0.35020453,SER,QSO,20211219,0.881844423,12.98565938,12.98571145,53.11007594,7.470000848,7.469970893,New Discovery,,UT
J0057+0806,J005757.475+080632.665,39627977780103561,J005758+080631,14.49057541,8.108617778,00 57 57.738,+08 06 31.024,1.257691871,0.000979049,0,22.323177,22.068226,21.886011,20.14784,20.007996,1.1768707,1.4883664,1.7603368,8.726978,9.926627,3142.5579,895.03674,156.53972,2.9329674,0.61209685,PSF,QSO,20211108,39627977780103517,J005757+080634,14.48838583,8.109529386,00 57 57.213,+08 06 34.306,1.261237695,0.000161517,0,20.551775,20.064732,20.049229,18.489923,18.191317,6.0157566,9.42123,9.556718,40.18188,52.902187,1561.7266,447.78302,143.82344,2.169654,0.47976944,PSF,QSO,20211129,8.465689602,13.17976431,13.17522606,470.4703637,70.65572914,70.6800667,New Discovery,,QP
J0101+0117,J010129.422+011739.223,39627815183717024,J010129+011739,15.37173985,1.294257234,01 01 29.218,+01 17 39.326,1.201772448,0.000355969,0,21.28758,20.985746,20.970238,19.602207,19.21854,3.0546944,4.033679,4.091709,14.425042,20.53923,2534.0227,1522.6223,279.3534,1.8923097,0.46480337,PSF,QSO,20211001,39627815183717087,J010130+011739,15.37344011,1.294199873,01 01 29.626,+01 17 39.120,1.201679612,0.000305553,0,19.143774,18.859928,19.165049,18.247932,17.880177,22.003439,28.577816,21.576483,50.21428,70.45781,899.48004,606.1764,206.18694,1.903237,0.44549662,PSF,QSO,20211002,6.122862277,13.26058878,13.26073816,12.64077801,50.79071993,50.79014779,New Discovery,,QP
J0103+1624,J010317.825+162401.824,39628178607574400,J010318+162359,15.82657242,16.3998512,01 03 18.377,+16 23 59.464,0.497375992,6.63e-05,0,20.11101,18.822735,17.795912,16.971378,17.230968,9.028089,29.573742,76.14395,162.72296,128.11873,67.81268,20.881744,4.7890873,0.5426676,0.15991445,SER,QSO,20211015,39628178607574307,J010317+162404,15.82196564,16.40116232,01 03 17.272,+16 24 04.184,0.498198843,1.7e-05,0,20.55038,20.07436,19.341335,18.107931,18.061277,6.0234795,9.338051,18.342802,57.12513,59.633324,782.2669,301.89615,77.659195,2.1456172,0.5417547,REX,QSO,20211202,16.59503211,18.07106079,18.05509544,164.699269,101.0152949,101.1046184,New Discovery,,QP
J0105+1852,J010507.683+185255.575,39628236258282741,J010508+185256,16.28206486,18.88219995,01 05 07.696,+18 52 55.920,0.452686942,2.64e-05,0,20.211407,19.698668,19.14394,18.022203,17.793272,8.230706,13.198755,22.000061,61.81857,76.32934,1061.566,381.3822,107.35773,2.041515,0.48637605,PSF,QSO,20211102,39628236258282739,J010508+185255,16.28196118,18.88200851,01 05 07.671,+18 52 55.231,0.452686522,4.9e-05,0,22.035446,21.899597,20.902227,20.8989,23.879515,1.5339867,1.7384472,4.356214,4.369589,0.28066862,298.93588,88.80922,18.668875,1.4273502,0.3448562,EXP,QSO,20211202,0.774412587,19.03450031,19.03451032,0.086523807,4.475315,4.475312645,New Discovery,,UT
J0106+0444,J010628.103+044434.631,39627899703134221,J010628+044439,16.61664694,4.74413804,01 06 27.995,+04 44 38.897,1.961220265,0.000856669,0,21.49973,21.433678,21.209293,21.301376,20.498592,2.5125115,2.670109,3.2830882,3.0161264,6.317763,1920.9813,1297.4934,192.19464,2.2061765,0.46195817,PSF,QSO,20211010,39627899703134249,J010628+044430,16.61754146,4.74176811,01 06 28.210,+04 44 30.365,1.950559671,0.000575985,0,20.099552,19.947111,19.638554,19.651146,19.31478,9.123869,10.499177,13.9501295,13.78929,18.796995,935.851,670.6934,122.90319,1.6275656,0.40908682,REX,QSO,20211105,9.115376408,13.11392606,13.10690093,1081.21934,76.46004723,76.50102882,New Discovery,,QP
J0107+0301,J010721.795+030127.019,39627857487465537,J010722+030123,16.84126316,3.023126538,01 07 21.903,+03 01 23.256,2.563763014,0.00088122,0,22.136284,22.207094,21.60766,20.704472,21.37533,1.3979342,1.3096724,2.2747629,5.2265086,2.817529,2103.484,1565.3131,295.4786,2.6687126,0.54178697,PSF,QSO,20211109,39627857487465506,J010722+030131,16.84036532,3.02521752,01 07 21.688,+03 01 30.783,2.569814249,0.000552788,0,22.270252,22.275764,21.805853,21.172024,21.519674,1.2356595,1.2294027,1.895216,3.3977451,2.4667797,2172.4915,1576.1082,296.92825,2.723699,0.5439172,PSF,QSO,20211222,8.190352928,13.70312852,13.7104798,508.6128381,65.74694396,65.71169178,New Discovery,,QP
J0108-0550,J010826.716-055012.440,39627646258120343,J010827-055018,17.11179916,-5.838338992,01 08 26.832,-05 50 18.020,1.766022246,0.000603321,0,21.545858,21.16241,20.585222,19.354307,19.11584,2.4080026,3.4279602,5.8332586,18.124952,22.576881,2618.5217,2227.0393,390.00055,2.602565,0.56396985,PSF,QSO,20211106,39627646258120307,J010827-055007,17.11083359,-5.835238744,01 08 26.600,-05 50 06.859,1.762406991,0.001692356,0,23.192757,22.71575,22.179941,21.45836,21.901957,0.5283207,0.8197851,1.3428382,2.6100903,1.7346724,3503.7532,2865.2275,350.4267,3.0376606,0.63987786,PSF,QSO,20211110,11.68432177,13.01287896,13.01161865,392.0919372,98.76948823,98.77905512,New Discovery,,QP
J0108-0105,J010851.317-010509.527,39627760854899977,J010851-010509,17.21380955,-1.085930544,01 08 51.314,-01 05 09.350,1.758372392,0.000236461,0,19.612099,19.575546,19.346022,18.405302,18.218699,14.294216,14.78364,18.263815,43.4389,51.58467,1327.8405,806.8163,286.34268,2.4346108,0.5485718,PSF,QSO,20211001,39627760854899979,J010851-010510,17.21383081,-1.086028949,01 08 51.319,-01 05 09.704,1.757967501,0.000187672,0,22.440508,23.265017,22.948326,,20.642477,1.0563234,0.49430317,0.66171306,-9.231642,5.533615,663.5116,315.13412,70.30979,2.0946422,0.47792777,EXP,QSO,20211006,0.362426342,13.01024151,13.01010503,44.0086314,3.064270376,3.064302522,New Discovery,,UT
J0109+2223,J010916.299+222345.268,39628315526431031,J010916+222346,17.31794162,22.39603558,01 09 16.306,+22 23 45.728,0.576500528,4.65e-05,0,20.15601,20.0917,19.95774,18.385324,17.740694,8.661565,9.190103,10.396894,44.245586,80.11661,648.87683,316.60068,81.4705,2.5122247,0.545548,PSF,QSO,20211103,39628315526431029,J010916+222345,17.31788249,22.39578,01 09 16.292,+22 23 44.808,0.576301937,0.000156467,0,22.722929,24.08713,23.480757,22.138763,,0.8143825,0.23181874,0.4052257,1.3947434,-11.389411,785.0392,336.3355,70.46948,2.5226617,0.5455797,EXP,QSO,20211205,0.94092931,16.76644515,16.76921508,37.76713918,6.173176446,6.172156762,New Discovery,,UT
J0109-0716,J010938.129-071633.450,39627610233242452,J010938-071636,17.40831493,-7.276757061,01 09 37.996,-07 16 36.325,1.30661876,0.00043823,0,21.999043,21.665096,21.507244,20.240097,20.16758,1.5862907,2.1575527,2.4951835,8.016061,8.569751,2071.1084,870.25916,197.23813,2.9568937,0.63512325,PSF,QSO,20211027,39627610233242476,J010938-071631,17.40942393,-7.275159352,01 09 38.262,-07 16 30.574,1.304756271,0.000694169,0,22.67658,22.012074,22.111362,20.795061,20.069788,0.8499005,1.5673668,1.4303908,4.8081203,9.377444,2174.3499,738.968,200.95601,3.0102518,0.62945014,PSF,QSO,20211110,6.983288172,13.12282228,13.12477325,242.1664367,58.5363181,58.52761682,New Discovery,,QP
J0109+0045,J010938.464+004557.578,39627803137677771,J010938+004558,17.41011852,0.765997096,01 09 38.428,+00 45 57.590,2.851616505,0.000177298,0,22.53907,22.00852,21.39455,20.3309,20.074358,0.9646546,1.5725036,2.76809,7.3729286,9.33807,2723.0713,1636.6582,407.05194,2.0258622,0.46347222,PSF,QSO,20211001,39627803137677789,J010938+004558,17.41041478,0.76599088,01 09 38.500,+00 45 57.567,2.847271621,0.000100463,0,19.660036,19.231445,19.164545,18.895208,18.450315,13.676822,20.29652,21.58649,27.664083,41.67484,1349.0629,848.90515,295.30243,2.0205736,0.4655477,PSF,QSO,20211005,1.066673267,14.07404188,14.06815465,338.3770367,8.33691277,8.340401592,New Discovery,,LQC
J0109-0531,J010952.991-053131.233,39627652276949829,J010953-053130,17.47034887,-5.52502684,01 09 52.884,-05 31 30.097,1.69443919,0.001509999,0,22.476686,22.341599,21.941044,20.072565,19.262575,1.0217043,1.1570734,1.6733336,9.353489,19.722864,2811.7896,2579.6108,272.17657,2.7577271,0.60371727,PSF,QSO,20211106,39627652276949863,J010953-053132,17.47124405,-5.525657889,01 09 53.099,-05 31 32.368,1.689555125,0.0005666,0,22.515436,22.311382,21.915665,20.029665,19.684893,0.9858837,1.1897262,1.7129093,9.730469,13.367281,2849.1387,2559.9211,304.5725,2.7962358,0.6025262,PSF,QSO,20211110,3.930646004,12.99273313,12.99174407,543.9105431,33.27791439,33.28044783,New Discovery,,QP
J0110-0556,J011008.385-055647.929,39627640247686804,J011008-055653,17.53442364,-5.948141179,01 10 08.262,-05 56 53.308,0.857178457,0.00014843,0,22.530485,21.999321,21.080473,19.170824,18.858398,0.972312,1.5858852,3.6966696,21.46202,28.618069,2976.9758,2529.9302,323.16034,2.4370475,0.569489,PSF,QSO,20211106,39627640247686839,J011009-055643,17.53545392,-5.945152828,01 10 08.509,-05 56 42.550,0.856185554,0.000231921,0,23.248175,22.726147,21.59049,19.86925,19.862133,0.50203055,0.8119726,2.3110192,11.279776,11.353945,2388.4382,2151.2808,335.0276,2.755746,0.595071,EXP,QSO,20211110,11.37299217,14.32524704,14.33038673,160.3209433,87.33037105,87.29904941,New Discovery,,LQC
J0110+1243,J011037.840+124358.244,39628090837571515,J011038+124359,17.65711816,12.73292003,01 10 37.708,+12 43 58.512,2.19174806,0.000709036,0,21.549337,21.057364,20.66349,20.351053,19.873405,2.4002972,3.776198,5.4275537,7.2373323,11.236671,1968.7129,578.6911,126.104546,2.7948554,0.60982245,PSF,QSO,20211030,39628090837571544,J011038+124358,17.6582112,12.7327713,01 10 37.971,+12 43 57.977,2.190578489,0.000765816,0,23.268887,22.262882,21.026447,19.658705,19.27326,0.49254426,1.2440759,3.8852673,13.693615,19.52972,2405.3972,697.0487,129.16676,2.7713232,0.6126392,PSF,GALAXY,20211130,3.875351656,13.2998777,13.29878876,109.874921,32.05207536,32.05469988,New Discovery,,QP
J0110+2606,J011039.824+260647.468,39637188907895304,J011040+260647,17.66681548,26.11312908,01 10 40.036,+26 06 47.265,1.028792144,0.0009345,0,22.955164,22.091644,21.51127,19.995682,19.753809,0.657559,1.4566072,2.485948,10.039847,12.5451565,1187.2528,377.43842,50.203228,2.6446846,0.6214786,PSF,QSO,20211107,39637188907895287,J011040+260648,17.66505414,26.11324195,01 10 39.613,+26 06 47.671,1.031555689,0.000114438,0,21.542746,20.740757,20.007942,18.223396,17.879625,2.4149125,5.054723,9.927117,51.361904,70.493675,970.6997,301.90192,19.054771,2.0348082,0.52126884,PSF,QSO,20211112,5.708098535,13.64591434,13.63779624,408.0882328,46.01310132,46.0404913,New Discovery,,QP
J0111-0513,J011132.398-051341.898,39627658299967680,J011132-051343,17.88378885,-5.22866318,01 11 32.109,-05 13 43.187,1.405634613,0.000623526,0,22.033506,21.49982,21.340658,20.105509,19.901352,1.5367297,2.512299,2.9089532,9.073957,10.951132,2866.5376,1943.3252,353.31726,2.9823318,0.6264501,PSF,QSO,20211024,39627658299967747,J011133-051341,17.88619485,-5.227946662,01 11 32.687,-05 13 40.608,1.410709909,0.000279224,0,20.426222,20.021404,20.00344,19.274137,18.677126,6.753226,9.804788,9.968363,19.513935,33.81811,1689.8029,1236.1292,309.09195,2.7583885,0.58351815,PSF,QSO,20211106,9.003005062,13.04116189,13.03805418,631.8217034,75.93882862,75.95692917,New Discovery,,QP
J0112+2521,J011216.868+252123.981,39628376440309697,J011217+252126,18.06945086,25.35711718,01 12 16.668,+25 21 25.622,1.70903481,0.001221944,0,22.614664,22.257832,21.78662,20.288475,19.905918,0.899776,1.249877,1.9290898,7.666725,10.905177,1047.5261,599.15546,48.768272,3.1204286,0.6790321,PSF,QSO,20211104,39628376440309729,J011217+252122,18.07111814,25.35620574,01 12 17.068,+25 21 22.341,1.714145742,0.000898586,0,22.834908,22.536259,22.051945,19.4508,18.667538,0.73457605,0.96715605,1.5108535,16.583643,34.118103,1073.274,611.2741,49.09646,2.9210074,0.6211699,PSF,QSO,20211112,6.339214612,12.99599235,12.99723956,565.0628542,53.65604944,53.65090062,New Discovery,,QP
J0112+0457,J011227.186+045738.787,39627905751319987,J011228+045735,18.11481649,4.959847046,01 12 27.556,+04 57 35.449,1.881687308,0.00111022,0,22.841461,22.566355,22.070993,21.750748,20.656113,0.73015565,0.94071573,1.4845756,1.9938903,5.464559,1293.9515,894.4706,133.41425,2.6689708,0.5910592,PSF,QSO,20211105,39627905751319922,J011227+045742,18.11173178,4.961701015,01 12 26.816,+04 57 42.124,1.87687883,0.001815897,0,23.357231,23.459908,23.02633,20.308737,20.244873,0.45405382,0.41308272,0.61583966,7.5249763,7.980886,837.2545,541.0408,68.54551,2.6488893,0.594302,REX,QSO,20211126,12.92067732,13.06544355,13.06281501,500.6611865,108.7811908,108.80308,New Discovery,,QP
J0114+2650,J011409.900+265023.610,39628409109743014,J011409+265022,18.53942913,26.83947846,01 14 09.463,+26 50 22.122,1.875474844,0.000892281,0,21.79634,21.631857,21.44234,20.588434,19.81476,1.9118934,2.224628,2.648889,5.8160267,11.860307,1521.2305,399.79657,58.19939,3.4020092,0.72371143,PSF,QSO,20211104,39628409109743064,J011410+265025,18.54307362,26.84030482,01 14 10.338,+26 50 25.097,1.879891203,0.0005843,0,21.423717,21.43793,20.927042,20.02269,19.75678,2.6947148,2.659672,4.2577806,9.793186,12.510887,1396.8538,393.9721,55.566956,3.2635653,0.7116848,PSF,QSO,20211107,12.0788189,13.06205434,13.06445749,460.0893298,101.7198402,101.7011292,New Discovery,,QP
J0114+2602,J011449.871+260253.579,39628392831649376,J011450+260254,18.70778779,26.04835137,01 14 49.869,+26 02 54.065,1.463639472,0.000391408,0,21.3664,20.839052,20.783632,19.601122,18.55462,2.8407953,4.617205,4.858999,14.439479,37.857464,1221.6488,462.21674,77.0736,2.6903903,0.62227935,PSF,QSO,20211104,39628392831649377,J011450+260253,18.70780281,26.04808115,01 14 49.873,+26 02 53.092,1.466482068,0.000585865,0,23.841713,27.097643,25.01701,20.137493,,0.29061288,0.014485819,0.09844554,8.810539,-9.108007,1454.9023,605.0797,78.994316,2.6781394,0.6214583,PSF,QSO,20211112,0.974001186,13.01122781,13.01006327,345.7069855,8.234436601,8.235173672,New Discovery,,UT
J0114+0901,J011457.437+090120.091,39628001775714838,J011457+090121,18.73924569,9.022378529,01 14 57.419,+09 01 20.563,1.446775261,0.000148496,2,19.754528,19.24663,19.272383,19.04477,18.446869,12.536862,20.014639,19.545511,24.104156,41.807358,584.20526,252.3711,94.75714,2.5696566,0.54188365,PSF,QSO,20211013,39628001775714844,J011457+090120,18.73939308,9.022116356,01 14 57.454,+09 01 19.619,1.445331045,0.000406304,0,22.85028,23.979746,23.728045,24.460028,,0.7242489,0.25591844,0.32268748,0.16443303,-0.029060084,976.4385,469.01184,104.01368,2.592663,0.54717857,PSF,QSO,20211129,1.079533925,13.01870094,13.01938649,177.0055005,9.121396396,9.120916102,New Discovery,,UT
J0115+1945,J011500.048+194537.789,39628253433958228,J011500+194538,18.75016627,19.7606349,01 15 00.040,+19 45 38.286,1.560441578,0.000241469,0,20.759014,20.375002,20.162502,19.633486,19.1309,4.9704304,7.0794396,8.609912,14.015416,22.265907,724.7224,200.53049,24.941172,3.0583513,0.6131807,PSF,QSO,20211102,39628253433958229,J011500+194537,18.75023739,19.76035889,01 15 00.057,+19 45 37.292,1.562141612,0.000432751,0,23.387142,26.415476,24.058783,,,0.44171622,0.027152501,0.23795061,-2.2338333,-3.5733314,918.29065,243.22607,42.45898,3.0813746,0.6136197,PSF,QSO,20211204,1.022459935,12.98587003,12.98567156,198.9844894,8.66099789,8.661130263,New Discovery,,UT
J0115+2701,J011519.664+270156.898,39628414516200584,J011520+270158,18.83201777,27.03266121,01 15 19.684,+27 01 57.580,1.88564151,0.000273835,0,19.467834,19.082407,18.620197,18.369572,18.023172,16.325478,23.282911,35.63865,44.892223,61.763367,606.834,212.95477,61.69409,2.3971696,0.5654414,PSF,QSO,20211104,39628414516200581,J011520+270156,18.83184515,27.03228214,01 15 19.643,+27 01 56.216,1.886498267,0.00105641,0,22.10893,22.655575,22.119764,20.8935,20.288433,1.4336003,0.86650306,1.4193656,4.3913684,7.6670256,840.31006,239.0853,46.973305,2.4036229,0.56436783,SER,QSO,20211112,1.472646683,13.06763203,13.0681094,88.99625705,12.39636491,12.39591209,New Discovery,,QPC
J0115+1747,J011539.956+174742.376,39628207573435456,J011540+174742,18.91611019,17.79497078,01 15 39.866,+17 47 41.895,2.356990404,0.000532974,0,22.869291,22.902843,22.589262,21.419344,20.954868,0.711678,0.6900219,0.92107534,2.7055936,4.1500444,1664.262,581.36975,143.04475,3.2862394,0.6427517,PSF,QSO,20211101,39628207573435469,J011540+174743,18.91685395,17.79523831,01 15 40.045,+17 47 42.858,2.35698536,0.000614595,0,22.18693,22.057215,22.005636,21.3906,20.472597,1.3342232,1.5035365,1.5766878,2.7781792,6.470852,1547.5814,658.17065,141.6304,3.2717085,0.6505749,PSF,QSO,20211204,2.725285836,13.46603516,13.46602975,0.450377943,22.26204213,22.26205109,New Discovery,,QP
J0117-0532,J011711.754-053240.232,39627652306312837,J011712-053240,19.29882598,-5.544373326,01 17 11.718,-05 32 39.744,1.65165283,0.000551084,0,20.939459,20.853653,20.602558,19.890696,19.372337,4.209364,4.555532,5.740861,11.059155,17.82646,1547.6664,1025.0627,238.35374,2.785954,0.62041134,PSF,QSO,20211024,39627652306312854,J011712-053241,19.29912746,-5.544644543,01 17 11.791,-05 32 40.720,1.648022209,0.001361086,0,23.069048,22.9893,22.062313,19.990679,19.806095,0.59208035,0.63720584,1.4964924,10.086224,11.955347,879.49774,469.71698,61.74331,2.5008655,0.5670829,EXP,QSO,20211110,1.456102325,12.98586141,12.98546943,410.7545525,12.3342804,12.33465272,New Discovery,,UT
J0117+0742,J011726.161+074216.926,39627971870330632,J011726+074217,19.35902658,7.704844608,01 17 26.166,+07 42 17.441,0.858973064,1.16e-05,0,18.66471,18.652035,18.598434,18.006964,17.42851,34.207108,34.608784,36.360165,62.692352,106.806015,301.15408,173.50476,75.121704,1.7475721,0.41116345,PSF,QSO,20211013,39627971870330631,J011726+074216,19.35898304,7.704558596,01 17 26.156,+07 42 16.411,0.858988543,2.59e-05,0,21.943287,21.728275,20.88808,18.785734,19.17385,1.669881,2.035588,4.413346,30.59895,21.40228,197.95238,83.750046,15.447918,1.3715277,0.33008847,EXP,QSO,20211129,1.041289678,14.31599967,14.31592014,2.496186927,8.000968662,8.001013106,New Discovery,,UT
J0118-0500,J011800.247-050017.241,39627664348158253,J011800-050016,19.50138718,-5.004420359,01 18 00.333,-05 00 15.913,2.563782735,0.000381906,0,21.692533,21.16634,20.60081,20.396194,20.229664,2.1037126,3.4155757,5.7501154,6.9425993,8.09346,1987.4076,1815.5874,384.38562,2.9322958,0.62010735,PSF,QSO,20211024,39627664348158232,J011800-050019,19.50066916,-5.005157886,01 18 00.161,-05 00 18.568,2.56846995,0.001245526,0,23.116175,22.984913,22.672062,21.239534,20.940245,0.5669306,0.6397863,0.85344493,3.192907,4.2063212,2399.9326,2332.945,437.73035,3.0032468,0.62193036,PSF,QSO,20211110,3.698682494,13.70315244,13.70884484,394.0387143,29.69061874,29.67829014,New Discovery,,QP
